Time,timestampREST,REST,timestampHTTP,HTTPStream,timestampWSSAsset,WebSocketAsset,timestampWSSSymbol,WebSocketSymbol
2024-05-31T08:34:11+00:00,,,1717144451,3705.83487086,,,,
2024-05-31T08:34:13+00:00,,,1717144452,3705.82004756,,,,
2024-05-31T08:34:14+00:00,,,1717144454,3705.7941068,,,,
2024-05-31T08:34:16+00:00,,,1717144455,3705.8571058,,,,
2024-05-31T08:34:17+00:00,,,1717144457,3705.82745921,,,,
2024-05-31T08:34:19+00:00,,,1717144458,3705.7941068,,,,
2024-05-31T08:34:20+00:00,,,1717144459,3705.7941068,,,,
2024-05-31T08:34:21+00:00,,,1717144460,3705.80893009,,,,
2024-05-31T08:34:22+00:00,,,1717144461,3705.79040097,,,,
2024-05-31T08:34:23+00:00,,,1717144462,3705.83487086,,,,
2024-05-31T08:34:24+00:00,,,1717144463,3705.83487086,,,,
2024-05-31T08:34:25+00:00,,,1717144464,3705.80893009,,,,
2024-05-31T08:34:26+00:00,,,1717144466,3705.79781262,,,,
2024-05-31T08:34:28+00:00,,,1717144467,3705.82375339,,,,
2024-05-31T08:34:29+00:00,,,1717144468,3705.82375339,,,,
2024-05-31T08:34:30+00:00,,,1717144469,3705.85339998,,,,
2024-05-31T08:34:31+00:00,,,1717144470,3705.85339998,,,,
2024-05-31T08:34:32+00:00,,,1717144471,3705.91387508,,,,
2024-05-31T08:34:33+00:00,,,1717144472,3705.91387508,,,,
2024-05-31T08:34:34+00:00,,,1717144473,3705.91387508,,,,
2024-05-31T08:34:35+00:00,,,1717144475,3705.91387508,,,,
2024-05-31T08:34:37+00:00,,,1717144476,3705.91387508,,,,
2024-05-31T08:34:38+00:00,,,1717144477,3705.91387508,,,,
2024-05-31T08:34:39+00:00,,,1717144478,3705.91387508,,,,
2024-05-31T08:34:40+00:00,,,1717144479,3705.91387508,,,,
2024-05-31T08:34:41+00:00,,,1717144481,3705.91387508,,,,
2024-05-31T08:34:43+00:00,,,1717144482,3706.58505567,,,,
2024-05-31T08:34:44+00:00,,,1717144484,3705.80893009,,,,
2024-05-31T08:34:45+00:00,,,1717144485,3705.83857668,,,,
2024-05-31T08:34:47+00:00,,,1717144486,3705.83857668,,,,
2024-05-31T08:34:48+00:00,,,1717144487,3705.81263592,,,,
2024-05-31T08:34:49+00:00,,,1717144488,3705.8571058,,,,
2024-05-31T08:34:50+00:00,,,1717144489,3705.8571058,,,,
2024-05-31T08:34:51+00:00,,,1717144491,3705.82375339,,,,
2024-05-31T08:34:52+00:00,,,1717144492,3705.82375339,,,,
2024-05-31T08:34:54+00:00,,,1717144493,3705.82375339,,,,
2024-05-31T08:34:55+00:00,,,1717144494,3705.83857668,,,,
2024-05-31T08:34:56+00:00,,,1717144495,3705.80893009,,,,
2024-05-31T08:34:57+00:00,,,1717144496,3705.84228251,,,,
2024-05-31T08:34:58+00:00,,,1717144498,3705.82745921,,,,
2024-05-31T08:35:00+00:00,,,1717144500,3705.82004756,,,,
2024-05-31T08:35:02+00:00,,,1717144501,3705.82004756,,,,
2024-05-31T08:35:03+00:00,,,1717144502,3705.82004756,,,,
2024-05-31T08:35:04+00:00,,,1717144504,3705.81634174,,,,
2024-05-31T08:35:05+00:00,,,1717144505,3705.82375339,,,,
2024-05-31T08:35:07+00:00,,,1717144506,3705.80151844,,,,
2024-05-31T08:35:08+00:00,,,1717144507,3705.80151844,,,,
