name,price,conf,percent,publish_time
XRP,60186404,57866,0.0009614463758293319,1722213475
ADA,41275690,45382,0.0010994849510692613,1722213475
AAVE,10025500000,10545670,0.001051884694030223,1722213475
INJ,2480462664,3487935,0.0014061630721646694,1722213475
LINK,1354421574,1308081,0.0009657857089036592,1722213475
BTC,6880221554731,3797193614,0.0005518999037740233,1722213476
ETH,329251000000,135486318,0.0004114985770734181,1722213476
BNB,58793055404,43432016,0.0007387269755169943,1722213476
ARB,72110000,74428,0.001032145333518236,1722213476
CAKE,195954474,242105,0.00123551657207888,1722213476
SOL,18785250558,13324942,0.0007093300118014853,1722213476
XRP,60186435,59536,0.0009891929967275849,1722213476
ADA,41276519,44553,0.0010793788109893666,1722213476
AAVE,10025195836,10532567,0.001050609601278616,1722213476
INJ,2480325640,3350911,0.001350996395779709,1722213476
LINK,1354421574,1308081,0.0009657857089036592,1722213476
BTC,6880226349789,3614465788,0.0005253411158647196,1722213477
ETH,329250500000,135986318,0.0004130178025545899,1722213477
BNB,58793666306,45821096,0.000779354288972516,1722213477
ARB,72109798,71950,0.0009977839627286157,1722213477
CAKE,195950223,246351,0.0012572121441270317,1722213477
SOL,18785134648,13440852,0.0007155046930382801,1722213477
XRP,60186090,61575,0.001023076926911185,1722213477
ADA,41277096,43976,0.0010653850261171474,1722213477
AAVE,10024925269,10049554,0.0010024567495855714,1722213477
INJ,2480488097,2980484,0.0012015715792406804,1722213477
LINK,1354421574,1308081,0.0009657857089036592,1722213477
BTC,6880182332096,3658565090,0.000531754089267783,1722213478
ETH,329249481411,137004907,0.0004161127495565518,1722213478
BNB,58793175749,44312816,0.0007537067939514002,1722213478
ARB,72109775,82119,0.0011388053838747936,1722213478
CAKE,195950038,246536,0.0012581574492983767,1722213478
SOL,18785250558,13643147,0.0007262690991465028,1722213478
XRP,60186090,61575,0.001023076926911185,1722213478
ADA,41276791,44281,0.0010727820387006345,1722213478
AAVE,10024925269,10049554,0.0010024567495855714,1722213478
INJ,2480431596,2923983,0.0011788202523767561,1722213478
LINK,1354469597,1260058,0.0009302962597247578,1722213478
BTC,6880290857428,3550132942,0.0005159858813479167,1722213479
ETH,329282289515,116827907,0.0003547955985488192,1722213479
BNB,58792670211,53824156,0.0009154909244099888,1722213479
ARB,72117500,84701,0.0011744860817416022,1722213479
CAKE,195951051,261127,0.0013326134188481591,1722213479
SOL,18786406567,13557425,0.0007216614285253907,1722213479
XRP,60185123,59762,0.0009929696413514017,1722213479
ADA,41290219,41086,0.0009950540586863925,1722213479
AAVE,10027008000,9597871,0.0009572018891378166,1722213479
INJ,2480626907,3090266,0.0012457600904350748,1722213479
LINK,1354645475,1322850,0.0009765285636819479,1722213479
BTC,6880352478548,3780051621,0.0005493979607564707,1722213480
ETH,329299879949,158311008,0.00048075027547692475,1722213480
BNB,58791882702,54611665,0.0009288980466370097,1722213480
ARB,72118605,82693,0.0011466250629778543,1722213480
CAKE,195950029,262149,0.001337835984704039,1722213480
SOL,18786500500,13651358,0.0007266578466809185,1722213480
XRP,60185571,59314,0.0009855186054478075,1722213480
ADA,41294187,40688,0.0009853202824891551,1722213480
AAVE,10029000000,8497632,0.0008473060125635657,1722213480
INJ,2480913910,2784253,0.001122269091554249,1722213480
LINK,1354650000,1327375,0.0009798656479533458,1722213480
BTC,6880267540844,3573514370,0.000519385961197904,1722213481
ETH,329307926585,107492333,0.0003264189055961105,1722213481
BNB,58792563172,59696987,0.0010153833032479648,1722213481
ARB,72119776,82246,0.0011404084227882238,1722213481
CAKE,195950029,262149,0.001337835984704039,1722213481
SOL,18786999662,15030688,0.000800057926780198,1722213481
XRP,60185455,59430,0.0009874478808875001,1722213481
ADA,41294796,41297,0.0010000533723426071,1722213481
AAVE,10029000000,10309662,0.0010279850433742147,1722213481
INJ,2480920692,2791035,0.001124999686205205,1722213481
LINK,1354650030,1359200,0.0010033587789460279,1722213481
BTC,6880340367767,3852641496,0.000559949259785002,1722213482
ETH,329319589790,148283710,0.0004502729706864913,1722213482
BNB,58792084846,47670880,0.0008108383998436034,1722213482
ARB,72130040,77419,0.0010733253440591466,1722213482
CAKE,195950013,245986,0.001255350771525593,1722213482
SOL,18786497199,15533151,0.0008268252902849194,1722213482
XRP,60187241,58134,0.0009658857763558226,1722213482
ADA,41294798,42406,0.0010269090067954807,1722213482
AAVE,10028811321,11168477,0.0011136391584727072,1722213482
INJ,2481000490,2954932,0.0011910243516316274,1722213482
LINK,1354650000,1395072,0.0010298394419222677,1722213482
BTC,6880664614408,4068437211,0.0005912854991479687,1722213483
ETH,329331534237,163678479,0.0004970021452066916,1722213483
BNB,58794913381,54083398,0.0009198652551715034,1722213483
ARB,72132847,80331,0.0011136535342906957,1722213483
CAKE,195985319,250952,0.001280463257556552,1722213483
SOL,18786500000,15530350,0.0008266760705825992,1722213483
XRP,60188666,61222,0.001017168248919157,1722213483
ADA,41294941,43325,0.0010491599927458426,1722213483
AAVE,10029640000,10339798,0.001030924140846531,1722213483
INJ,2481284084,3185492,0.0012838078559971934,1722213483
LINK,1354747550,1424924,0.0010518003889359313,1722213483
BTC,6881239000000,3677999998,0.000534496766933978,1722213484
ETH,329352929363,110548807,0.0003356545430271774,1722213484
BNB,58797573216,62934478,0.0010703584273589418,1722213484
ARB,72154784,74739,0.001035814894823883,1722213484
CAKE,196000026,236245,0.0012053314727621515,1722213484
SOL,18787008542,15021808,0.0007995848815641636,1722213484
XRP,60190016,54984,0.0009135069842812469,1722213484
ADA,41300568,40095,0.0009708098929777431,1722213484
AAVE,10030451347,11530441,0.0011495435849403358,1722213484
INJ,2482286763,2954987,0.0011904293428325388,1722213484
LINK,1355053488,1574807,0.0011621733119364511,1722213484
BTC,6882849687774,2878628955,0.00041823214011389877,1722213485
ETH,329421690485,159404760,0.00048389272656974115,1722213485
BNB,58805856490,52149093,0.0008868010112031615,1722213485
ARB,72160048,76125,0.0010549466375077798,1722213485
CAKE,196000063,256824,0.0013103261094359955,1722213485
SOL,18791250000,13922671,0.0007409124459522384,1722213485
XRP,60197684,52144,0.0008662127267221775,1722213485
ADA,41314902,39682,0.0009604766822392559,1722213485
AAVE,10034674881,7905118,0.0007877801815949038,1722213485
INJ,2484113640,3729107,0.0015011821278836503,1722213485
LINK,1355840617,1520887,0.0011217299297060371,1722213485
BTC,6884650000000,3201871917,0.0004650740294713602,1722213486
ETH,329505000000,186499949,0.0005660003611477822,1722213486
BNB,58810968426,47926796,0.0008149295494139803,1722213486
ARB,72194812,87352,0.0012099484378461987,1722213486
CAKE,196000377,296921,0.001514900147360431,1722213486
SOL,18794006326,16678997,0.000887463625939401,1722213486
XRP,60200024,49361,0.0008199498392226555,1722213486
ADA,41327068,42554,0.0010296883388872396,1722213486
AAVE,10035951820,9638179,0.0009603652122754013,1722213486
INJ,2485001683,3329415,0.0013398039215734407,1722213486
LINK,1356406800,1758917,0.001296747406456529,1722213486
BTC,6884750000000,3301871917,0.00047959212999745815,1722213487
ETH,329505500000,186999949,0.0005675169276385372,1722213487
BNB,58819461892,39433330,0.0006704129676059362,1722213487
ARB,72204643,77203,0.0010692248696527729,1722213487
CAKE,196000316,296982,0.0015152118428217228,1722213487
SOL,18794397977,13554434,0.0007211954336918637,1722213487
XRP,60200024,49361,0.0008199498392226555,1722213487
ADA,41327068,42554,0.0010296883388872396,1722213487
AAVE,10038566107,9109652,0.0009074654590009365,1722213487
INJ,2485197444,3520780,0.0014167003142950278,1722213487
LINK,1356479459,1804459,0.001330251621598643,1722213487
BTC,6884981641947,2989676753,0.00043423162304243284,1722213488
ETH,329524406616,205906590,0.0006248599067805809,1722213488
BNB,58820004692,51228182,0.0008709312804078618,1722213488
ARB,72209425,74096,0.0010261264370959886,1722213488
CAKE,196005793,306665,0.0015645711042836371,1722213488
SOL,18794397977,13554434,0.0007211954336918637,1722213488
XRP,60200020,62892,0.0010447172608912755,1722213488
ADA,41327301,42482,0.0010279403438419557,1722213488
AAVE,10039451302,9094903,0.0009059163420801859,1722213488
INJ,2485458737,3011197,0.0012115256452153284,1722213488
LINK,1356482202,1763143,0.0012997907362149084,1722213488
BTC,6884650250000,3592665254,0.0005218370031215456,1722213489
ETH,329515035478,196535451,0.0005964384924496765,1722213489
BNB,58819849990,46663451,0.000793328289819394,1722213489
ARB,72204643,77203,0.0010692248696527729,1722213489
CAKE,196032565,263172,0.0013424912335356118,1722213489
SOL,18794406527,13562984,0.0007216500281887299,1722213489
XRP,60199994,62918,0.0010451496058288643,1722213489
ADA,41328266,42653,0.0010320539458393923,1722213489
AAVE,10039157688,8801289,0.0008766959613076256,1722213489
INJ,2485500022,3181561,0.0012800486710275313,1722213489
LINK,1356473318,1494273,0.0011015867250549192,1722213489
BTC,6884725372584,3617837853,0.0005254876058537887,1722213490
ETH,329514892456,196392450,0.0005960047770108728,1722213490
BNB,58814735300,41793390,0.0007105938637115655,1722213490
ARB,72200028,77103,0.0010679081731104038,1722213490
CAKE,196032364,262753,0.0013403552078778175,1722213490
SOL,18794441542,13242772,0.0007046110931472123,1722213490
XRP,60199853,63059,0.0010474942521869614,1722213490
ADA,41329663,44050,0.0010658204495884711,1722213490
AAVE,10039149189,9149189,0.0009113510346100705,1722213490
INJ,2485500022,3181561,0.0012800486710275313,1722213490
LINK,1356443317,1459296,0.00107582527165785,1722213490
BTC,6884412710059,3830205195,0.0005563590325437033,1722213491
ETH,329504375661,159342342,0.00048358186952859845,1722213491
BNB,58810889879,57375328,0.0009755902030737234,1722213491
ARB,72197501,80051,0.0011087779894209911,1722213491
CAKE,196005217,286758,0.0014630120789080833,1722213491
SOL,18794406527,13477424,0.0007170976098999649,1722213491
XRP,60198525,58222,0.0009671665543300272,1722213491
ADA,41328133,39921,0.0009659521759669134,1722213491
AAVE,10038045198,7987098,0.0007956826097566651,1722213491
INJ,2485523204,2950352,0.001187014466512299,1722213491
LINK,1356386431,1406391,0.0010368660197840036,1722213491
BTC,6884159610571,3983738604,0.0005786819059050801,1722213492
ETH,329498755671,158509042,0.0004810611247293119,1722213492
BNB,58809999638,48506518,0.0008248005151943171,1722213492
ARB,72198613,81163,0.0011241628699986245,1722213492
CAKE,196015800,276175,0.001408942544427541,1722213492
SOL,18795812040,12086253,0.0006430290414842859,1722213492
XRP,60199993,59905,0.0009950997834833636,1722213492
ADA,41328642,42018,0.0010166799092987376,1722213492
AAVE,10037685047,7471491,0.0007443440360019099,1722213492
INJ,2485495000,2942475,0.0011838587484585565,1722213492
LINK,1356310000,1368250,0.001008803297181323,1722213492
BTC,6883365743773,4469241110,0.0006492813655940156,1722213493
ETH,329475087599,132151115,0.00040109592492419173,1722213493
BNB,58808061855,53593650,0.0009113316832672209,1722213493
ARB,72184784,82319,0.0011403926899608095,1722213493
CAKE,196039196,250875,0.0012797185721981842,1722213493
SOL,18797001385,14710349,0.0007825901961011107,1722213493
XRP,60199795,60103,0.0009983921041591586,1722213493
ADA,41327715,38796,0.0009387405037999319,1722213493
AAVE,10037280381,8553577,0.0008521807377416132,1722213493
INJ,2485062569,2559981,0.001030147502897743,1722213493
LINK,1356251000,1438707,0.0010607970058639589,1722213493
BTC,6883271874437,4563110446,0.0006629275334810494,1722213494
ETH,329473152575,138230325,0.00041954958672553384,1722213494
BNB,58805855905,48620798,0.0008268019783360723,1722213494
ARB,72184784,82319,0.0011403926899608095,1722213494
CAKE,196048717,248001,0.0012649968017898327,1722213494
SOL,18797406512,12465762,0.000663163931260519,1722213494
XRP,60199673,60225,0.0010004207165710019,1722213494
ADA,41327462,38324,0.0009273252734465039,1722213494
AAVE,10037280381,8509618,0.0008478011649558203,1722213494
INJ,2485057598,2555010,0.0010281492075098373,1722213494
LINK,1356251000,1427250,0.0010523494544888814,1722213494
BTC,6883050724286,4080275714,0.0005928004713960988,1722213495
ETH,329468323233,125655734,0.0003813894239269135,1722213495
BNB,58805582611,47584530,0.0008091838884544777,1722213495
ARB,72184823,81817,0.0011334377033798365,1722213495
CAKE,196047886,247770,0.0012638238802534193,1722213495
SOL,18798327803,14072052,0.0007485799879367068,1722213495
XRP,60199847,57478,0.000954786479772947,1722213495
ADA,41328043,43079,0.0010423672855741075,1722213495
AAVE,10037375000,9157746,0.0009123646371685825,1722213495
INJ,2484735175,2815001,0.0011329179175000009,1722213495
LINK,1356286878,1400537,0.0010326259309278668,1722213495
BTC,6883272490465,3858509535,0.0005605632408632624,1722213496
ETH,329473826720,126018077,0.0003824828158720334,1722213496
BNB,58805000000,47346603,0.0008051458719496641,1722213496
ARB,72196190,77603,0.0010748905170757626,1722213496
CAKE,196048208,241027,0.0012294272029255173,1722213496
SOL,18800500000,14251895,0.000758059360123401,1722213496
XRP,60199458,55785,0.0009266694726719965,1722213496
ADA,41327652,38467,0.0009307811631785904,1722213496
AAVE,10037000000,8569999,0.0008538406894490386,1722213496
INJ,2484813531,3175367,0.0012779095736500158,1722213496
LINK,1356464907,1371001,0.0010107161585419474,1722213496
BTC,6883380265023,3788645400,0.0005504047799380644,1722213497
ETH,329474093263,119832925,0.00036370970419317413,1722213497
BNB,58805226681,48774622,0.0008294266471343967,1722213497
ARB,72199221,72617,0.0010057864751754038,1722213497
CAKE,196049212,247141,0.001260606954135577,1722213497
SOL,18801215292,14967187,0.000796075507223653,1722213497
XRP,60199708,55535,0.0009225127802945489,1722213497
ADA,41327652,38467,0.0009307811631785904,1722213497
AAVE,10037487096,9680195,0.0009644042286099294,1722213497
INJ,2485287588,2940556,0.0011831854044571039,1722213497
LINK,1356474835,1346989,0.0009930069952237633,1722213497
BTC,6883397937610,3748226559,0.0005445314353424452,1722213498
ETH,329474750000,118566024,0.00035986376497743755,1722213498
BNB,58805000000,50155691,0.0008529154153558371,1722213498
ARB,72198943,80755,0.0011185066795229952,1722213498
CAKE,196050000,248952,0.0012698393267023718,1722213498
SOL,18802002516,15754411,0.0008379113334653274,1722213498
XRP,60199893,57371,0.000953008338403525,1722213498
ADA,41327566,38553,0.0009328640355930955,1722213498
AAVE,10037451312,8757603,0.0008724927003660867,1722213498
INJ,2484975150,2797726,0.0011258567314043361,1722213498
LINK,1356469544,1362062,0.001004122802479965,1722213498
BTC,6883561816256,4006621699,0.0005820564710464414,1722213499
ETH,329485706334,148199466,0.0004497902736022486,1722213499
BNB,58805000000,62552549,0.0010637284074483462,1722213499
ARB,72202068,73390,0.0010164528805463023,1722213499
CAKE,196048421,250531,0.0012779036868651955,1722213499
SOL,18802406487,16158382,0.0008593783998432286,1722213499
XRP,60199958,48376,0.0008035886005103193,1722213499
ADA,41331690,40421,0.0009779663014021444,1722213499
AAVE,10037472238,9060508,0.0009026682998632469,1722213499
INJ,2484488077,3226264,0.001298562882980581,1722213499
LINK,1356501247,1362379,0.001004333024398613,1722213499
BTC,6883577284512,4075646258,0.000592082588681059,1722213500
ETH,329481892186,145504652,0.0004416165362977196,1722213500
BNB,58805000000,63515654,0.0010801063515007228,1722213500
ARB,72205001,73173,0.0010134062597686273,1722213500
CAKE,196048422,246695,0.0012583370857226282,1722213500
SOL,18802406487,13568545,0.0007216387439225561,1722213500
XRP,60199970,48364,0.0008033891046789558,1722213500
ADA,41334840,38939,0.00094203824183183,1722213500
AAVE,10038847981,9486019,0.0009449310337155906,1722213500
INJ,2484488077,3010953,0.0012119007645372572,1722213500
LINK,1356501247,1350611,0.0009956577651417376,1722213500
BTC,6883721843592,3520159177,0.0005113744071859742,1722213501
ETH,329483166708,131468273,0.000399013625835738,1722213501
BNB,58805000000,51003293,0.0008673291896947538,1722213501
ARB,72208037,70137,0.0009713184697154972,1722213501
CAKE,196046794,246598,0.0012578527552967787,1722213501
SOL,18802406487,16158382,0.0008593783998432286,1722213501
XRP,60199980,62932,0.0010453824071037898,1722213501
ADA,41335014,38765,0.0009378247700605593,1722213501
AAVE,10038500000,8044484,0.0008013631518653185,1722213501
INJ,2484488077,2984484,0.0012012470607642204,1722213501
LINK,1356522287,1329091,0.0009797782260838005,1722213501
BTC,6883799550045,3594595890,0.0005221819525492287,1722213502
ETH,329486977237,127657744,0.0003874439744796826,1722213502
BNB,58804999999,63280757,0.0010761118442492324,1722213502
ARB,72208250,80810,0.0011191241997971146,1722213502
CAKE,196049534,239809,0.0012232061719667235,1722213502
SOL,18802500000,13662058,0.00072660858928334,1722213502
XRP,60199180,61385,0.0010196982749598915,1722213502
ADA,41336281,41239,0.0009976465952512758,1722213502
AAVE,10039127424,9407122,0.0009370457812409972,1722213502
INJ,2484495259,2977302,0.0011983528602901633,1722213502
LINK,1356525001,1421946,0.0010482269025279837,1722213502
BTC,6883691866990,3654326710,0.0005308672701525076,1722213503
ETH,329511910907,135340799,0.00041073112843619783,1722213503
BNB,58806470198,52536080,0.0008933724439353741,1722213503
ARB,72208610,80820,0.0011192571079819984,1722213503
CAKE,196049425,257530,0.0013135973237360936,1722213503
SOL,18802228253,14103396,0.0007500917343533325,1722213503
XRP,60199708,65879,0.001094340856271263,1722213503
ADA,41336948,41579,0.0010058555846938675,1722213503
AAVE,10040500000,8034546,0.0008002137343757781,1722213503
INJ,2484494163,2936145,0.0011817878438702535,1722213503
LINK,1356525001,1421946,0.0010482269025279837,1722213503
BTC,6883759962646,3598182961,0.0005227060473527783,1722213504
ETH,329529967094,168222708,0.0005104928983651847,1722213504
BNB,58804913365,54092913,0.0009198706350309067,1722213504
ARB,72208610,80820,0.0011192571079819984,1722213504
CAKE,196050000,246192,0.001255761285386381,1722213504
SOL,18801051000,14828632,0.0007887129288676469,1722213504
XRP,60199980,65521,0.0010883890659099888,1722213504
ADA,41337068,41459,0.0010029497012221573,1722213504
AAVE,10040500000,8034546,0.0008002137343757781,1722213504
INJ,2484517508,2841148,0.0011435411466619457,1722213504
LINK,1356525001,1384999,0.0010209903975076091,1722213504
BTC,6883610540898,3737696539,0.0005429848938711747,1722213505
ETH,329532903080,162263261,0.0004924038221476405,1722213505
BNB,58805000000,52004288,0.0008843514667120143,1722213505
ARB,72209638,68199,0.0009444584114934907,1722213505
CAKE,196049757,238714,0.0012176194638180552,1722213505
SOL,18800007648,15033104,0.0007996328661919064,1722213505
XRP,60199932,62980,0.0010461805837255764,1722213505
ADA,41336971,38746,0.0009373207340228195,1722213505
AAVE,10041000792,7533753,0.0007502990146163908,1722213505
INJ,2484491753,2988160,0.0012027248616912596,1722213505
LINK,1356497082,1319756,0.0009729147356912634,1722213505
BTC,6883631731440,3676246598,0.000534056257136661,1722213506
ETH,329533624997,168291803,0.0005106969068832721,1722213506
BNB,58805262080,61810561,0.0010511059523195649,1722213506
ARB,72209996,67571,0.0009357568722202948,1722213506
CAKE,196049291,247606,0.0012629782986565354,1722213506
SOL,18800312086,15940972,0.0008479099669771301,1722213506
XRP,60199539,59180,0.00098306400652005,1722213506
ADA,41337030,44102,0.0010668884532826863,1722213506
AAVE,10041500000,8446036,0.0008411129811283175,1722213506
INJ,2484488202,2984609,0.0012012973124997757,1722213506
LINK,1356497082,1319756,0.0009729147356912634,1722213506
BTC,6883735103816,3798475464,0.0005518044211048032,1722213507
ETH,329537374938,164541862,0.0004993116851493926,1722213507
BNB,58805000000,62072641,0.0010555674007312304,1722213507
ARB,72214819,69754,0.0009659236285006821,1722213507
CAKE,196049054,247843,0.0012641887065672859,1722213507
SOL,18800014200,16238858,0.0008637683901323861,1722213507
XRP,60198742,59977,0.0009963165010989765,1722213507
ADA,41337068,44064,0.0010659682007441843,1722213507
AAVE,10043500000,9070555,0.0009031268979937273,1722213507
INJ,2484488202,2984609,0.0012012973124997757,1722213507
LINK,1356497082,1369793,0.001009801656174886,1722213507
BTC,6883778465497,3542723203,0.0005146480556800167,1722213508
ETH,329558500000,105500000,0.0003201252584897674,1722213508
BNB,58804913365,63199264,0.0010747276100506163,1722213508
ARB,72220020,71240,0.0009864300785294715,1722213508
CAKE,196049054,246063,0.001255109346255759,1722213508
SOL,18800001529,15378779,0.000818020093045068,1722213508
XRP,60198521,63031,0.0010470523021653638,1722213508
ADA,41337042,44003,0.0010644931971668414,1722213508
AAVE,10045007407,9103586,0.0009062796702027359,1722213508
INJ,2484498755,2973806,0.0011969440491830716,1722213508
LINK,1356500000,1316838,0.0009707615186140804,1722213508
BTC,6884013286271,3520293009,0.0005113721985430547,1722213509
ETH,329567701232,130298768,0.00039536267514356894,1722213509
BNB,58804766941,55741055,0.0009479002791716889,1722213509
ARB,72225000,65959,0.0009132433367947387,1722213509
CAKE,196049031,241200,0.0012303044741904386,1722213509
SOL,18800163143,16089915,0.0008558391157361245,1722213509
XRP,60199522,51554,0.0008563855374134034,1722213509
ADA,41337068,44064,0.0010659682007441843,1722213509
AAVE,10045154013,9353112,0.0009311068787890769,1722213509
INJ,2484493875,2978686,0.0011989105829451883,1722213509
LINK,1356500000,1321841,0.000974449686693697,1722213509
BTC,6884180000000,3924615329,0.0005700919105833956,1722213510
ETH,329605427231,133008988,0.00040354004215707967,1722213510
BNB,58805000499,55006774,0.0009354098041532269,1722213510
ARB,72229798,76150,0.0010542740269050732,1722213510
CAKE,196049567,245563,0.0012525556865932788,1722213510
SOL,18801296119,15978968,0.0008498865130820506,1722213510
XRP,60199643,56822,0.000943892640692238,1722213510
ADA,41351442,36269,0.000877091541330046,1722213510
AAVE,10047065490,8475355,0.0008435652189622584,1722213510
INJ,2484488202,2909478,0.0011710572815994398,1722213510
LINK,1356631976,1402024,0.001033459349921736,1722213510
BTC,6884180000012,3689136911,0.0005358861783093367,1722213511
ETH,329606397814,133979571,0.000406483526680832,1722213511
BNB,58806470698,53536575,0.000910385785178922,1722213511
ARB,72229695,77280,0.0010699200654246152,1722213511
CAKE,196049512,246917,0.00125946245660637,1722213511
SOL,18801406492,15065464,0.0008012945205142156,1722213511
XRP,60194081,55807,0.0009271177343832195,1722213511
ADA,41359012,35406,0.0008560649369477202,1722213511
AAVE,10047009000,9654904,0.0009609729622019847,1722213511
INJ,2484496905,2900775,0.0011675502570207468,1722213511
LINK,1356568203,1431797,0.0010554552265294398,1722213511
BTC,6884275000000,3677893057,0.0005342455170660672,1722213512
ETH,329608475875,136057632,0.00041278559854631346,1722213512
BNB,58805000499,55006774,0.0009354098041532269,1722213512
ARB,72228611,76196,0.0010549282195112405,1722213512
CAKE,196050000,246211,0.0012558581994389186,1722213512
SOL,18801406492,15635860,0.000831632463595373,1722213512
XRP,60187234,62719,0.0010420648338815503,1722213512
ADA,41369712,41288,0.0009980248351741004,1722213512
AAVE,10047451262,9212642,0.0009169133305321626,1722213512
INJ,2484500000,2874621,0.0011570219360032199,1722213512
LINK,1356568203,1431797,0.0010554552265294398,1722213512
BTC,6884275000000,3912901942,0.0005683825736188633,1722213513
ETH,329602242664,136143129,0.00041305279933664084,1722213513
BNB,58805000499,45576745,0.000775048798796882,1722213513
ARB,72225759,72226,0.0010000033367596733,1722213513
CAKE,196049690,246521,0.0012574414170203484,1722213513
SOL,18801051000,15212453,0.0008091277982278757,1722213513
XRP,60185403,58989,0.0009801213759422695,1722213513
ADA,41372475,44051,0.0010647417153554386,1722213513
AAVE,10047369072,9233752,0.0009190218786460839,1722213513
INJ,2484490944,2960207,0.001191474256385939,1722213513
LINK,1356580000,1431899,0.0010555212372289138,1722213513
BTC,6884107836360,3761361808,0.0005463833364337354,1722213514
ETH,329574909051,152289680,0.0004620791080198219,1722213514
BNB,58805287302,60980270,0.0010369861758659587,1722213514
ARB,72223906,76487,0.0010590260792596846,1722213514
CAKE,196049696,259937,0.0013258730072195572,1722213514
SOL,18800715299,15326253,0.0008151952070044481,1722213514
XRP,60185032,59287,0.0009850788149452176,1722213514
ADA,41371614,39337,0.0009508210146212812,1722213514
AAVE,10047438843,8728615,0.0008687402965464361,1722213514
INJ,2484488077,2984484,0.0012012470607642204,1722213514
LINK,1356568203,1452196,0.0010704924358307401,1722213514
BTC,6884107171671,3762026497,0.0005464799433223861,1722213515
ETH,329578225844,148972887,0.00045201070737759745,1722213515
BNB,58805000000,56008268,0.000952440574781056,1722213515
ARB,72224643,71312,0.0009873638281604244,1722213515
CAKE,196050000,274872,0.0014020504973221116,1722213515
SOL,18800441523,15600029,0.0008297692892433035,1722213515
XRP,60186031,63678,0.0010580195926194237,1722213515
ADA,41373859,45435,0.0010981571721409887,1722213516
AAVE,10047369072,8693225,0.0008652240141378177,1722213515
INJ,2484490944,2987351,0.0012023996332988847,1722213515
LINK,1356567828,1444070,0.0010645026147560975,1722213515
BTC,6884097370820,3771827348,0.0005479044157608593,1722213516
ETH,329569944450,140447737,0.0004261545670810031,1722213516
BNB,58805000000,56008268,0.000952440574781056,1722213516
ARB,72224643,71312,0.0009873638281604244,1722213516
CAKE,196049696,256760,0.0013096679323593545,1722213516
SOL,18800441523,15600029,0.0008297692892433035,1722213516
XRP,60186031,63857,0.0010609937046687794,1722213516
ADA,41373859,45435,0.0010981571721409887,1722213516
AAVE,10047369072,9964261,0.0009917283747213383,1722213516
INJ,2484490944,2987351,0.0012023996332988847,1722213516
LINK,1356567828,1444070,0.0010645026147560975,1722213516
BTC,6884190657440,3764284460,0.0005468013085796511,1722213517
ETH,329568646377,131274523,0.0003983222446768571,1722213517
BNB,58805000000,63505241,0.0010799292747215373,1722213517
ARB,72226939,74524,0.001031803382945524,1722213517
CAKE,196049696,246403,0.0012568394903300438,1722213517
SOL,18800441523,15600028,0.0008297692360530633,1722213517
XRP,60185803,64085,0.0010647859928029871,1722213517
ADA,41374840,43719,0.0010566566541405356,1722213517
AAVE,10046519919,10813414,0.001076334301547509,1722213517
INJ,2484500000,2972561,0.0011964423425236466,1722213517
LINK,1356560000,1459548,0.001075918499734623,1722213517
BTC,6884166327556,3905011144,0.0005672453218291644,1722213518
ETH,329567311463,112916318,0.00034261989606538065,1722213518
BNB,58805000000,57009263,0.0009694628517983165,1722213518
ARB,72224822,77403,0.0010716952684217068,1722213518
CAKE,196049101,246998,0.0012598782587633494,1722213518
SOL,18800500000,15541550,0.0008266562059519694,1722213518
XRP,60185830,61821,0.0010271686873804017,1722213518
ADA,41374941,43820,0.0010590951658396323,1722213518
AAVE,10046519919,9480831,0.000943693047586541,1722213518
INJ,2484492240,2924965,0.001177288845144471,1722213518
LINK,1356550000,1469547,0.0010832973351516716,1722213518
BTC,6884247242780,3871217889,0.0005623298746366237,1722213519
ETH,329568772790,136148310,0.0004131104681047958,1722213519
BNB,58808970198,52038070,0.0008848662002547655,1722213519
ARB,72228446,74572,0.0010324464131486368,1722213519
CAKE,196050000,246796,0.001258842132109156,1722213519
SOL,18800500000,15541551,0.0008266562591420441,1722213519
XRP,60187262,62603,0.0010401370309883842,1722213519
ADA,41374861,46437,0.0011223481814234978,1722213519
AAVE,10046500000,9667458,0.0009622712387398597,1722213519
INJ,2484494405,2864869,0.0011530993968972129,1722213519
LINK,1356537729,1477994,0.0010895340161969059,1722213519
BTC,6884193368963,3925091706,0.0005701600021428881,1722213520
ETH,329569412197,123484296,0.0003746837280098898,1722213520
BNB,58806470198,54538070,0.0009274161468350608,1722213520
ARB,72228611,74737,0.0010347284679197279,1722213520
CAKE,196049216,262624,0.0013395819955740094,1722213520
SOL,18800470761,15570790,0.0008282127717940073,1722213520
XRP,60187262,62603,0.0010401370309883842,1722213520
ADA,41374861,46437,0.0011223481814234978,1722213520
AAVE,10046500000,9500750,0.0009456775991638879,1722213520
INJ,2484494405,2935746,0.0011816271327042896,1722213520
LINK,1356537729,1477994,0.0010895340161969059,1722213520
BTC,6884102539688,4015920979,0.0005833615864736972,1722213521
ETH,329579181550,117181550,0.0003555490047911978,1722213521
BNB,58805696852,55311416,0.0009405792118951625,1722213521
ARB,72228611,74377,0.0010297442934351874,1722213521
CAKE,196049520,251768,0.0012842061536289403,1722213521
SOL,18800406497,15635053,0.0008316337735832947,1722213521
XRP,60186335,58550,0.0009728121840281519,1722213521
ADA,41374829,43219,0.001044572292975519,1722213521
